Date,Open,High,Low,Close,Adj Close,Volume
1993-11-01,9378.799805,9716.400391,8834.700195,8996.900391,8996.900391,0
1993-11-08,9157.200195,9726.900391,8884.299805,9701.299805,9701.299805,0
1993-11-15,9709.000000,9825.500000,9166.000000,9263.900391,9263.900391,0
1993-11-22,9267.400391,9361.099609,8923.000000,9274.400391,9274.400391,0
1993-11-29,9205.500000,9367.500000,8870.599609,9294.400391,9294.400391,0
1993-12-06,9294.400391,10268.200195,9288.599609,10228.099609,10228.099609,0
1993-12-13,10234.599609,10676.400391,9891.700195,10568.900391,10568.900391,0
1993-12-20,10575.200195,11044.700195,10478.500000,11039.799805,11039.799805,0
1993-12-27,11065.400391,11959.099609,11065.400391,11888.400391,11888.400391,0
1994-01-03,11884.900391,12599.200195,10611.700195,11001.500000,11001.500000,0
1994-01-10,11092.099609,11451.000000,10162.200195,10774.299805,10774.299805,0
1994-01-17,10807.500000,11637.400391,10712.099609,11459.400391,11459.400391,0
1994-01-24,11515.599609,11708.599609,11150.700195,11377.799805,11377.799805,0
1994-01-31,11394.700195,12186.799805,11364.700195,12157.599609,12157.599609,0
1994-02-07,11934.200195,11935.000000,11163.400391,11504.000000,11504.000000,0
1994-02-14,11346.900391,11346.900391,10477.400391,10825.900391,10825.900391,0
1994-02-21,10761.700195,10815.200195,9892.099609,10100.299805,10100.299805,0
1994-02-28,10114.599609,10462.599609,9682.299805,9918.200195,9918.200195,0
1994-03-07,9935.400391,10339.400391,9836.799805,9905.700195,9905.700195,0
1994-03-14,9844.299805,10101.099609,8996.000000,9132.299805,9132.299805,0
1994-03-21,9105.500000,9572.799805,8534.000000,9234.200195,9234.200195,0
1994-03-28,9299.500000,9484.799805,8889.000000,9029.900391,9029.900391,0
1994-04-04,9098.599609,9375.599609,9098.599609,9298.200195,9298.200195,0
1994-04-11,9284.900391,9905.799805,9266.400391,9536.099609,9536.099609,0
1994-04-18,9526.000000,9568.299805,8860.500000,9156.900391,9156.900391,0
1994-04-25,9152.799805,9337.299805,8943.299805,8966.099609,8966.099609,0
1994-05-02,8937.799805,8941.000000,8249.200195,8620.299805,8620.299805,0
1994-05-09,8581.400391,9146.299805,8289.400391,9134.700195,9134.700195,0
1994-05-16,9117.700195,9674.799805,9040.700195,9631.599609,9631.599609,0
1994-05-23,9605.099609,9773.200195,9362.400391,9470.099609,9470.099609,0
1994-05-30,9405.799805,9598.099609,9149.200195,9234.299805,9234.299805,0
1994-06-06,9231.099609,9461.099609,8927.299805,9111.200195,9111.200195,0
1994-06-13,9099.700195,9189.799805,8884.400391,9114.000000,9114.000000,0
1994-06-20,9077.099609,9077.099609,8746.799805,8881.000000,8881.000000,0
1994-06-27,8794.000000,8843.700195,8461.599609,8634.400391,8634.400391,0
1994-07-04,8636.599609,8685.700195,8298.000000,8433.000000,8433.000000,0
1994-07-11,8427.900391,9140.799805,8387.599609,9117.000000,9117.000000,0
1994-07-18,9149.099609,9322.700195,9028.599609,9153.000000,9153.000000,0
1994-07-25,9165.299805,9541.700195,9117.000000,9482.799805,9482.799805,0
1994-08-01,9510.500000,9795.900391,9508.700195,9602.200195,9602.200195,0
1994-08-08,9602.200195,9631.799805,9406.099609,9464.599609,9464.599609,0
1994-08-15,9482.400391,9585.099609,9340.000000,9404.400391,9404.400391,0
1994-08-22,9407.000000,9461.700195,9130.099609,9399.099609,9399.099609,0
1994-08-29,9450.000000,10018.700195,9450.000000,9901.599609,9901.599609,0
1994-09-05,9910.200195,10280.500000,9885.599609,10145.000000,10145.000000,0
1994-09-12,10013.299805,10021.599609,9782.700195,9968.500000,9968.500000,0
1994-09-19,9920.299805,9920.299805,9581.900391,9632.500000,9632.500000,0
1994-09-26,9638.400391,9817.500000,9495.299805,9521.200195,9521.200195,0
1994-10-03,9516.099609,9547.799805,9194.400391,9284.900391,9284.900391,0
1994-10-10,9291.799805,9660.000000,9186.599609,9550.900391,9550.900391,0
1994-10-17,9550.900391,9579.200195,9291.099609,9338.599609,9338.599609,0
1994-10-24,9298.799805,9383.099609,9208.299805,9379.500000,9379.500000,0
1994-10-31,9446.000000,9675.500000,9429.700195,9530.400391,9530.400391,0
1994-11-07,9514.000000,9514.000000,9332.299805,9367.900391,9367.900391,0
1994-11-14,9363.400391,9620.299805,9334.900391,9427.400391,9427.400391,0
1994-11-21,9406.500000,9406.500000,8379.900391,8658.799805,8658.799805,0
1994-11-28,8676.099609,8751.200195,8135.600098,8221.599609,8221.599609,0
1994-12-05,8289.500000,8375.099609,7723.399902,7789.100098,7789.100098,0
1994-12-12,7797.600098,8263.900391,7670.799805,8166.399902,8166.399902,0
1994-12-19,8223.700195,8460.400391,8079.200195,8311.900391,8311.900391,0
1994-12-26,8316.200195,8354.799805,8106.600098,8191.000000,8191.000000,0
1995-01-02,8190.399902,8190.399902,7628.200195,7683.299805,7683.299805,0
1995-01-09,7678.600098,7726.100098,7138.299805,7252.299805,7252.299805,0
1995-01-16,7316.799805,7644.700195,7210.899902,7278.100098,7278.100098,0
1995-01-23,7243.100098,7371.799805,6890.100098,7297.100098,7297.100098,0
1995-01-30,7287.500000,7542.100098,7267.399902,7478.899902,7478.899902,0
1995-02-06,7531.700195,8173.600098,7531.700195,8012.799805,8012.799805,0
1995-02-13,8010.700195,8339.599609,7809.600098,8043.000000,8043.000000,0
1995-02-20,8013.200195,8236.299805,7853.100098,8219.000000,8219.000000,0
1995-02-27,8095.000000,8369.900391,8006.899902,8185.200195,8185.200195,0
1995-03-06,8175.700195,8175.700195,7905.799805,7949.399902,7949.399902,0
1995-03-13,8021.799805,8563.200195,8021.799805,8534.700195,8534.700195,0
1995-03-20,8528.500000,8659.000000,8416.599609,8484.700195,8484.700195,0
1995-03-27,8574.299805,8849.500000,8574.299805,8587.700195,8587.700195,0
1995-04-03,8514.099609,8553.200195,8362.200195,8470.299805,8470.299805,0
1995-04-10,8471.700195,8662.900391,8422.000000,8662.000000,8662.000000,0
1995-04-17,8662.500000,8697.400391,8557.099609,8645.400391,8645.400391,0
1995-04-24,8658.299805,8695.700195,8189.000000,8361.000000,8361.000000,0
1995-05-01,8348.099609,8370.700195,8095.399902,8332.200195,8332.200195,0
1995-05-08,8321.799805,9299.099609,8316.599609,9217.799805,9217.799805,0
1995-05-15,9216.900391,9317.299805,8891.299805,9013.299805,9013.299805,0
1995-05-22,9014.900391,9408.400391,8987.500000,9329.200195,9329.200195,0
1995-05-29,9302.099609,9625.400391,9174.900391,9559.700195,9559.700195,0
1995-06-05,9561.900391,9676.099609,9194.700195,9267.599609,9267.599609,0
1995-06-12,9221.799805,9367.700195,9065.799805,9314.000000,9314.000000,0
1995-06-19,9362.099609,9414.200195,9123.900391,9224.400391,9224.400391,0
1995-06-26,9223.900391,9237.299805,9105.000000,9206.500000,9206.500000,0
1995-07-03,9208.299805,9640.599609,9110.700195,9632.299805,9632.299805,0
1995-07-10,9704.500000,9820.799805,9620.000000,9728.000000,9728.000000,0
1995-07-17,9686.799805,9686.799805,9240.099609,9410.200195,9410.200195,0
1995-07-24,9386.900391,9466.099609,9248.400391,9451.700195,9451.700195,0
1995-07-31,9435.500000,9465.200195,9287.000000,9362.799805,9362.799805,0
1995-08-07,9348.500000,9402.099609,8952.599609,9006.900391,9006.900391,0
1995-08-14,8978.099609,9054.299805,8815.900391,8895.799805,8895.799805,0
1995-08-21,8914.900391,9133.400391,8775.000000,9080.400391,9080.400391,0
1995-08-28,9081.000000,9214.200195,9081.000000,9196.500000,9196.500000,0
1995-09-04,9209.799805,9395.500000,9165.000000,9393.200195,9393.200195,0
1995-09-11,9421.400391,9797.400391,9389.700195,9797.400391,9797.400391,0
1995-09-18,9806.099609,9834.400391,9448.700195,9541.900391,9541.900391,0
1995-09-25,9509.599609,9674.299805,9449.700195,9646.299805,9646.299805,0
1995-10-02,9645.299805,9962.599609,9642.599609,9873.900391,9873.900391,0
1995-10-09,9864.400391,9883.799805,9627.500000,9883.799805,9883.799805,0
1995-10-16,9982.400391,10069.200195,9875.400391,9895.200195,9895.200195,0
1995-10-23,9883.099609,9883.099609,9665.700195,9680.799805,9680.799805,0
1995-10-30,9701.299805,9855.799805,9655.500000,9855.799805,9855.799805,0
1995-11-06,9856.099609,9882.400391,9388.200195,9411.900391,9411.900391,0
1995-11-13,9404.200195,9505.000000,9259.299805,9287.900391,9287.900391,0
1995-11-20,9298.500000,9570.299805,9270.000000,9488.799805,9488.799805,0
1995-11-27,9502.500000,9920.900391,9487.700195,9862.599609,9862.599609,0
1995-12-04,9890.000000,10063.099609,9771.400391,9863.599609,9863.599609,0
1995-12-11,9868.500000,9969.599609,9814.700195,9858.700195,9858.700195,0
1995-12-18,9852.200195,9949.000000,9647.700195,9932.200195,9932.200195,0
1995-12-25,9957.799805,10073.400391,9873.799805,10073.400391,10073.400391,0
1996-01-01,10070.799805,10654.799805,10070.799805,10529.900391,10529.900391,0
1996-01-08,10549.099609,10633.700195,10196.000000,10540.000000,10540.000000,0
1996-01-15,10550.799805,10769.200195,10510.599609,10764.099609,10764.099609,0
1996-01-22,10835.799805,11153.900391,10835.799805,11111.900391,11111.900391,0
1996-01-29,11118.599609,11495.700195,11013.000000,11469.400391,11469.400391,0
1996-02-05,11486.400391,11521.099609,11260.099609,11310.299805,11310.299805,0
1996-02-12,11305.400391,11600.200195,11184.200195,11595.000000,11595.000000,0
1996-02-19,11539.599609,11539.599609,11252.000000,11390.400391,11390.400391,0
1996-02-26,11380.500000,11380.500000,11039.099609,11194.900391,11194.900391,0
1996-03-04,11256.599609,11459.799805,11153.700195,11217.799805,11217.799805,0
1996-03-11,10883.700195,10883.700195,10230.500000,10557.599609,10557.599609,0
1996-03-18,10517.799805,11072.099609,10484.500000,11026.700195,11026.700195,0
1996-03-25,11021.500000,11215.099609,10934.000000,10957.200195,10957.200195,0
1996-04-01,10945.000000,11213.500000,10887.799805,11139.900391,11139.900391,0
1996-04-08,11004.299805,11166.900391,10805.900391,10849.799805,10849.799805,0
1996-04-15,10909.400391,11083.799805,10786.700195,10818.500000,10818.500000,0
1996-04-22,10835.599609,10989.200195,10712.700195,10732.799805,10732.799805,0
1996-04-29,10747.900391,10971.200195,10701.299805,10734.200195,10734.200195,0
1996-05-06,10722.700195,10747.599609,10537.700195,10597.700195,10597.700195,0
1996-05-13,10651.900391,10916.599609,10651.900391,10816.900391,10816.900391,0
1996-05-20,10871.099609,11162.599609,10871.099609,11019.200195,11019.200195,0
1996-05-27,11018.400391,11264.700195,11018.400391,11264.700195,11264.700195,0
1996-06-03,11253.000000,11253.000000,11029.500000,11196.599609,11196.599609,0
1996-06-10,11154.900391,11186.099609,10806.299805,10865.000000,10865.000000,0
1996-06-17,10881.500000,10972.200195,10799.200195,10855.299805,10855.299805,0
1996-06-24,10869.799805,11074.500000,10841.799805,11020.900391,11020.900391,0
1996-07-01,11036.500000,11211.099609,10979.400391,11177.099609,11177.099609,0
1996-07-08,11044.400391,11044.400391,10764.299805,10802.700195,10802.700195,0
1996-07-15,10797.299805,10868.000000,10564.299805,10845.299805,10845.299805,0
1996-07-22,10838.400391,10880.099609,10655.299805,10705.599609,10705.599609,0
1996-07-29,10722.500000,10966.599609,10533.700195,10962.000000,10962.000000,0
1996-08-05,11071.400391,11218.200195,11037.200195,11104.000000,11104.000000,0
1996-08-12,11102.000000,11261.000000,11096.299805,11176.000000,11176.000000,0
1996-08-19,11174.900391,11494.299805,11174.900391,11424.599609,11424.599609,0
1996-08-26,11390.500000,11451.400391,11153.099609,11159.000000,11159.000000,0
1996-09-02,11123.700195,11135.700195,10930.400391,11025.599609,11025.599609,0
1996-09-09,11051.500000,11371.299805,11051.500000,11369.000000,11369.000000,0
1996-09-16,11485.000000,11645.400391,11485.000000,11592.400391,11592.400391,0
1996-09-23,11600.799805,11788.400391,11512.799805,11759.400391,11759.400391,0
1996-09-30,11783.299805,12022.400391,11778.099609,11905.500000,11905.500000,0
1996-10-07,12013.599609,12398.299805,12013.599609,12218.400391,12218.400391,0
1996-10-14,12275.099609,12602.299805,12274.500000,12510.099609,12510.099609,0
1996-10-21,12532.500000,12542.299805,12343.299805,12388.400391,12388.400391,0
1996-10-28,12370.799805,12562.099609,12172.799805,12529.299805,12529.299805,0
1996-11-04,12537.799805,12898.299805,12472.799805,12751.200195,12751.200195,0
1996-11-11,12743.099609,13054.900391,12670.700195,12889.400391,12889.400391,0
1996-11-18,12899.299805,13237.700195,12850.200195,13116.799805,13116.799805,0
1996-11-25,13172.400391,13744.299805,13138.799805,13393.900391,13393.900391,0
1996-12-02,13446.700195,13525.400391,12870.099609,13102.700195,13102.700195,0
1996-12-09,13194.500000,13473.299805,12736.400391,12784.099609,12784.099609,0
1996-12-16,12814.400391,13145.400391,12747.900391,13131.400391,13131.400391,0
1996-12-23,13133.200195,13451.200195,13103.200195,13404.099609,13404.099609,0
1996-12-30,13407.000000,13503.200195,13147.299805,13222.799805,13222.799805,0
1997-01-06,13282.299805,13564.599609,13086.200195,13191.500000,13191.500000,0
1997-01-13,13165.200195,14004.900391,13103.900391,13856.400391,13856.400391,0
1997-01-20,13928.700195,13994.900391,13362.000000,13379.599609,13379.599609,0
1997-01-27,13314.099609,13486.799805,13182.500000,13321.799805,13321.799805,0
1997-02-03,13340.700195,13660.500000,13340.700195,13660.500000,13660.500000,0
1997-02-10,13856.500000,13860.900391,12962.200195,13113.299805,13113.299805,0
1997-02-17,13153.700195,13452.200195,12934.000000,13444.900391,13444.900391,0
1997-02-24,13437.700195,13610.400391,13347.400391,13398.700195,13398.700195,0
1997-03-03,13426.299805,13568.900391,13304.200195,13337.400391,13337.400391,0
1997-03-10,13389.200195,13445.500000,12630.200195,12736.500000,12736.500000,0
1997-03-17,12759.400391,12870.299805,12331.599609,12489.299805,12489.299805,0
1997-03-24,12493.000000,12914.900391,12463.299805,12534.299805,12534.299805,0
1997-03-31,12230.099609,12270.700195,11951.900391,12204.599609,12204.599609,0
1997-04-07,12244.900391,12522.099609,12244.900391,12516.599609,12516.599609,0
1997-04-14,12347.299805,12635.500000,12264.799805,12541.099609,12541.099609,0
1997-04-21,12548.599609,12783.900391,12533.700195,12645.799805,12645.799805,0
1997-04-28,12645.099609,13145.900391,12565.900391,13081.700195,13081.700195,0
1997-05-05,13238.599609,14047.200195,13238.599609,13930.799805,13930.799805,0
1997-05-12,14062.400391,14167.000000,13830.200195,14062.400391,14062.400391,0
1997-05-19,13966.500000,14398.599609,13946.900391,14331.700195,14331.700195,0
1997-05-26,14356.599609,14757.799805,14299.000000,14757.799805,14757.799805,0
1997-06-02,14737.099609,15021.000000,14607.200195,14655.099609,14655.099609,0
1997-06-09,14808.400391,14856.799805,13796.000000,14112.599609,14112.599609,0
1997-06-16,14163.200195,15154.400391,13999.700195,15154.400391,15154.400391,0
1997-06-23,15148.500000,15322.299805,14797.099609,15196.799805,15196.799805,0
1997-06-30,15346.000000,15363.599609,14727.500000,14823.000000,14823.000000,0
1997-07-07,14844.799805,15225.299805,14549.900391,15225.299805,15225.299805,0
1997-07-14,15298.900391,15783.299805,15260.700195,15570.400391,15570.400391,0
1997-07-21,15424.400391,15880.599609,15370.400391,15658.099609,15658.099609,0
1997-07-28,15627.000000,16449.500000,15627.000000,16379.200195,16379.200195,0
1997-08-04,16342.000000,16820.300781,16166.700195,16647.500000,16647.500000,0
1997-08-11,16449.199219,16660.800781,16002.900391,16096.900391,16096.900391,0
1997-08-18,15559.700195,16184.299805,15300.799805,15429.799805,15429.799805,0
1997-08-25,15411.299805,15704.099609,14088.000000,14135.200195,14135.200195,0
1997-09-01,14112.000000,14714.000000,12899.799805,14563.599609,14563.599609,0
1997-09-08,14639.799805,15043.500000,14023.700195,14470.500000,14470.500000,0
1997-09-15,14642.200195,14764.400391,14034.200195,14384.099609,14384.099609,0
1997-09-22,14385.099609,14754.200195,13921.299805,14710.900391,14710.900391,0
1997-09-29,14874.099609,15185.000000,14770.299805,15128.000000,15128.000000,0
1997-10-06,15190.500000,15242.700195,14260.700195,14273.099609,14273.099609,0
1997-10-13,14242.900391,14260.000000,13142.400391,13601.000000,13601.000000,0
1997-10-20,13473.700195,13473.700195,9766.700195,11144.299805,11144.299805,0
1997-10-27,10902.400391,10902.400391,8775.900391,10623.799805,10623.799805,0
1997-11-03,10901.900391,11661.000000,9796.400391,10104.500000,10104.500000,0
1997-11-10,9920.599609,10251.700195,9436.599609,9957.299805,9957.299805,0
1997-11-17,10180.700195,10602.500000,9901.000000,10548.200195,10548.200195,0
1997-11-24,10647.299805,10674.799805,10300.299805,10526.900391,10526.900391,0
1997-12-01,10510.799805,11638.299805,10510.799805,11527.599609,11527.599609,0
1997-12-08,11613.000000,11842.700195,10114.799805,10614.700195,10614.700195,0
1997-12-15,10599.400391,10754.099609,10305.900391,10405.799805,10405.799805,0
1997-12-22,10335.700195,10441.799805,10058.500000,10342.400391,10342.400391,0
1997-12-29,10350.299805,10935.599609,10350.299805,10680.599609,10680.599609,0
1998-01-05,10673.900391,10698.299805,8721.099609,8894.599609,8894.599609,0
1998-01-12,8214.299805,9317.000000,7909.100098,8900.000000,8900.000000,0
1998-01-19,9217.500000,9659.299805,8641.200195,8920.200195,8920.200195,0
1998-01-26,9045.400391,9278.799805,8948.099609,9252.400391,9252.400391,0
1998-02-02,9800.000000,10743.200195,9800.000000,10485.900391,10485.900391,0
1998-02-09,10530.599609,11189.799805,10148.700195,10274.599609,10274.599609,0
1998-02-16,10220.299805,11081.400391,9918.200195,10600.000000,10600.000000,0
1998-02-23,10796.000000,11480.700195,10491.200195,11480.700195,11480.700195,0
1998-03-02,11486.700195,11669.900391,10708.200195,10919.500000,10919.500000,0
1998-03-09,10892.799805,11229.799805,10697.900391,11057.000000,11057.000000,0
1998-03-16,11034.500000,11715.700195,10986.299805,11564.200195,11564.200195,0
1998-03-23,11633.299805,11926.200195,11488.900391,11735.500000,11735.500000,0
1998-03-30,11834.900391,11874.700195,10952.500000,11052.700195,11052.700195,0
1998-04-06,11178.099609,11429.799805,10997.400391,11342.000000,11342.000000,0
1998-04-13,11449.200195,11506.000000,10876.000000,11001.299805,11001.299805,0
1998-04-20,11075.000000,11191.900391,10767.299805,10879.900391,10879.900391,0
1998-04-27,10812.099609,10812.099609,10267.230469,10563.679688,10563.679688,0
1998-05-04,10610.969727,10619.200195,9842.459961,10060.379883,10060.379883,0
1998-05-11,10106.440430,10135.330078,9303.030273,9538.389648,9538.389648,0
1998-05-18,9478.570313,9725.110352,9209.969727,9555.980469,9555.980469,0
1998-05-25,9519.950195,9558.589844,8836.379883,8934.559570,8934.559570,0
1998-06-01,9049.480469,9089.410156,8351.110352,8569.469727,8569.469727,0
1998-06-08,8623.059570,8666.250000,7673.250000,7915.439941,7915.439941,0
1998-06-15,7803.930176,8677.490234,7351.680176,8591.910156,8591.910156,0
1998-06-22,8531.299805,8705.809570,8048.819824,8607.860352,8607.860352,0
1998-06-29,8663.389648,8970.740234,8444.250000,8639.309570,8639.309570,0
1998-07-06,8629.110352,8668.709961,8129.560059,8205.769531,8205.769531,0
1998-07-13,8109.680176,8712.070313,7912.229980,8628.929688,8628.929688,0
1998-07-20,8641.129883,8661.669922,8018.890137,8257.459961,8257.459961,0
1998-07-27,8184.080078,8197.099609,7750.759766,7936.200195,7936.200195,0
1998-08-03,7767.419922,7767.419922,7000.000000,7018.410156,7018.410156,0
1998-08-10,7065.220215,7271.750000,6544.790039,7224.689941,7224.689941,0
1998-08-17,6649.450195,7880.890137,6643.569824,7527.609863,7527.609863,0
1998-08-24,7443.430176,7926.350098,7438.839844,7829.740234,7829.740234,0
1998-08-31,7558.049805,7686.669922,6982.430176,7488.470215,7488.470215,0
1998-09-07,7649.689941,8331.690430,7538.600098,7578.479980,7578.479980,0
1998-09-14,7607.729980,7904.990234,7348.279785,7445.959961,7445.959961,0
1998-09-21,7410.810059,7907.399902,7142.189941,7701.609863,7701.609863,0
1998-09-28,7760.709961,8011.500000,7752.109863,7883.459961,7883.459961,0
1998-10-05,7651.750000,8527.009766,7540.790039,8506.790039,8506.790039,0
1998-10-12,8737.230469,9805.759766,8737.230469,9777.009766,9777.009766,0
1998-10-19,9661.019531,9894.730469,9487.320313,9817.750000,9817.750000,0
1998-10-26,9763.030273,10254.349609,9578.190430,10154.940430,10154.940430,0
1998-11-02,10217.589844,10565.370117,10094.919922,10139.750000,10139.750000,0
1998-11-09,10086.250000,10196.669922,9637.559570,9997.990234,9997.990234,0
1998-11-16,10010.540039,10453.919922,10010.540039,10233.360352,10233.360352,0
1998-11-23,10411.120117,10979.309570,10395.639648,10742.110352,10742.110352,0
1998-11-30,10705.190430,10705.190430,9805.049805,9963.139648,9963.139648,0
1998-12-07,10288.080078,10458.360352,9921.059570,9952.000000,9952.000000,0
1998-12-14,9878.990234,10266.240234,9714.009766,10226.230469,10226.230469,0
1998-12-21,10469.559570,10469.559570,10101.580078,10292.200195,10292.200195,0
1998-12-28,10263.620117,10281.599609,10048.580078,10048.580078,10048.580078,0
1999-01-04,9982.259766,10898.250000,9764.980469,10722.700195,10722.700195,0
1999-01-11,10797.610352,10834.000000,9907.799805,10147.400391,10147.400391,0
1999-01-18,10356.059570,10527.190430,9695.490234,9738.519531,9738.519531,0
1999-01-25,9527.290039,9745.870117,9316.049805,9506.900391,9506.900391,0
1999-02-01,9485.490234,9633.150391,9156.709961,9190.200195,9190.200195,0
1999-02-08,9199.030273,9437.879883,9000.240234,9425.419922,9425.419922,0
1999-02-15,9459.000000,9485.009766,9235.259766,9254.120117,9254.120117,0
1999-02-22,9218.549805,9891.620117,9146.219727,9858.490234,9858.490234,0
1999-03-01,9951.110352,10253.070313,9804.000000,10241.120117,10241.120117,0
1999-03-08,10401.259766,10918.429688,10236.469727,10801.759766,10801.759766,0
1999-03-15,10788.139648,11127.230469,10570.179688,11082.919922,11082.919922,0
1999-03-22,11013.169922,11161.000000,10653.669922,10803.309570,10803.309570,0
1999-03-29,10801.730469,11081.580078,10628.059570,11072.980469,11072.980469,0
1999-04-05,11288.129883,11919.830078,11288.129883,11914.099609,11914.099609,0
1999-04-12,11738.110352,12490.299805,11638.879883,12490.299805,12490.299805,0
1999-04-19,12639.150391,13364.419922,12382.429688,12905.299805,12905.299805,0
1999-04-26,12854.440430,13628.259766,12853.860352,13333.200195,13333.200195,0
1999-05-03,13297.769531,13719.080078,12966.419922,12997.429688,12997.429688,0
1999-05-10,13075.839844,13181.000000,12769.049805,12855.519531,12855.519531,0
1999-05-17,12629.120117,12672.830078,12224.980469,12272.139648,12272.139648,0
1999-05-24,12307.860352,12510.700195,11977.540039,12059.250000,12059.250000,0
1999-05-31,12088.790039,12577.120117,11964.639648,12415.540039,12415.540039,0
1999-06-07,12562.709961,13114.889648,12562.709961,12992.759766,12992.759766,0
1999-06-14,13028.660156,13453.799805,12860.679688,13408.269531,13408.269531,0
1999-06-21,13563.160156,14124.419922,13538.889648,13784.509766,13784.509766,0
1999-06-28,13768.169922,14188.169922,13530.190430,14184.580078,14184.580078,0
1999-07-05,14369.719727,14531.629883,14043.190430,14222.570313,14222.570313,0
1999-07-12,14253.799805,14404.419922,13397.790039,13545.240234,13545.240234,0
1999-07-19,13515.190430,13740.320313,12952.269531,13093.700195,13093.700195,0
1999-07-26,12992.780273,13234.780273,12722.549805,13186.860352,13186.860352,0
1999-08-02,13202.389648,13631.919922,13090.599609,13167.059570,13167.059570,0
1999-08-09,13046.509766,13061.889648,12422.780273,12608.179688,12608.179688,0
1999-08-16,12882.730469,13638.400391,12740.059570,13566.740234,13566.740234,0
1999-08-23,13707.589844,13834.889648,13369.469727,13383.129883,13383.129883,0
1999-08-30,13434.790039,13784.400391,13074.750000,13178.309570,13178.309570,0
1999-09-06,13372.330078,14005.080078,13321.080078,13855.929688,13855.929688,0
1999-09-13,13941.080078,14075.059570,13185.809570,13484.839844,13484.839844,0
1999-09-20,13554.620117,13580.349609,12931.349609,13032.070313,13032.070313,0
1999-09-27,13049.250000,13050.429688,12652.870117,12733.240234,12733.240234,0
1999-10-04,12731.320313,13260.120117,12731.320313,13112.419922,13112.419922,0
1999-10-11,13112.419922,13150.030273,12283.980469,12299.080078,12299.080078,0
1999-10-18,12236.519531,12867.910156,12066.650391,12863.080078,12863.080078,0
1999-10-25,12973.589844,13283.599609,12687.660156,13256.950195,13256.950195,0
1999-11-01,13309.400391,13730.889648,13230.719727,13610.269531,13610.269531,0
1999-11-08,13659.259766,14268.389648,13513.660156,14189.669922,14189.669922,0
1999-11-15,14251.290039,15127.139648,14251.290039,15073.099609,15073.099609,0
1999-11-22,15075.780273,15521.469727,14903.429688,15274.530273,15274.530273,0
1999-11-29,15255.679688,15875.959961,15146.030273,15840.410156,15840.410156,0
1999-12-06,15952.759766,16495.359375,15833.110352,16380.209961,16380.209961,0
1999-12-13,16505.349609,16635.519531,15512.299805,15986.349609,15986.349609,0
1999-12-20,15999.990234,16833.279297,15885.219727,16833.279297,16833.279297,0
1999-12-27,16820.869141,17138.109375,16577.070313,16962.099609,16962.099609,0
2000-01-03,17057.699219,17426.160156,14763.969727,15405.629883,15405.629883,0
2000-01-10,15631.000000,16196.089844,15322.190430,15542.230469,15542.230469,0
2000-01-17,15666.059570,15827.509766,14903.700195,15108.410156,15108.410156,0
2000-01-24,15233.790039,16315.740234,14910.290039,16185.940430,16185.940430,0
2000-01-31,15889.049805,16010.030273,15444.820313,15968.120117,15968.120117,0
2000-02-07,16079.889648,17653.650391,15940.309570,17380.300781,17380.300781,0
2000-02-14,17546.470703,17939.269531,16468.949219,16599.160156,16599.160156,0
2000-02-21,16412.630859,17414.460938,15776.349609,17200.980469,17200.980469,0
2000-02-28,17434.720703,17746.769531,16617.949219,17285.240234,17285.240234,0
2000-03-06,17500.970703,18249.859375,17323.759766,17831.859375,17831.859375,0
2000-03-13,17650.619141,17786.279297,16315.040039,17082.990234,17082.990234,0
2000-03-20,16878.810547,17879.369141,16708.720703,17784.570313,17784.570313,0
2000-03-27,17827.710938,18397.570313,17107.439453,17406.539063,17406.539063,0
2000-04-03,17444.480469,17458.060547,16246.530273,16941.679688,16941.679688,0
2000-04-10,17038.220703,17083.269531,15906.290039,16142.759766,16142.759766,0
2000-04-17,15306.049805,15667.160156,14624.330078,15367.139648,15367.139648,0
2000-04-24,15335.889648,15629.519531,15068.660156,15519.299805,15519.299805,0
2000-05-01,15751.030273,15912.269531,15171.110352,15268.639648,15268.639648,0
2000-05-08,15337.660156,15443.330078,14288.330078,15111.940430,15111.940430,0
2000-05-15,15117.750000,15293.259766,14166.360352,14478.259766,14478.259766,0
2000-05-22,14278.509766,14311.700195,13596.629883,13722.700195,13722.700195,0
2000-05-29,13735.070313,15344.129883,13606.190430,15284.099609,15284.099609,0
2000-06-05,15643.790039,16154.799805,15643.790039,16120.259766,16120.259766,0
2000-06-12,16125.750000,16483.910156,15621.299805,16434.380859,16434.380859,0
2000-06-19,16332.690430,16525.019531,15667.349609,15738.080078,15738.080078,0
2000-06-26,15726.120117,16534.480469,15644.610352,16155.780273,16155.780273,0
2000-07-03,16177.059570,16861.580078,15928.919922,16829.960938,16829.960938,0
2000-07-10,17024.460938,17834.949219,17024.460938,17586.160156,17586.160156,0
2000-07-17,17736.619141,18125.570313,17388.630859,17920.859375,17920.859375,0
2000-07-24,17866.279297,18028.650391,16994.369141,17183.929688,17183.929688,0
2000-07-31,16977.699219,17555.199219,16729.980469,17425.699219,17425.699219,0
2000-08-07,17538.810547,17761.949219,16951.039063,17214.419922,17214.419922,0
2000-08-14,17245.339844,17794.320313,16945.439453,17440.000000,17440.000000,0
2000-08-21,17432.419922,17785.080078,17058.339844,17236.740234,17236.740234,0
2000-08-28,17220.789063,17391.009766,16929.640625,17333.609375,17333.609375,0
2000-09-04,17421.339844,17803.199219,17228.519531,17275.449219,17275.449219,0
